Id,Email,PlacaCarro,DataCadastro,Celular,Telefone,CPF,Nome,Tipo,ValorBase,Empresa_Id
1484,a@a.com.br,XXX-0000,2032-10-03 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Marcela Leite,1,0.0,5
1485,a@a.com.br,XXX-0000,2031-01-10 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Gustavo Azevedo,1,0.0,12
1486,a@a.com.br,XXX-0000,2030-06-15 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Aline Faria,1,0.0,5
1487,a@a.com.br,XXX-0000,2031-10-27 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Beatriz Borges,1,0.0,14
1488,a@a.com.br,XXX-0000,2030-02-12 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Monique Rocha,1,0.0,12
1489,a@a.com.br,XXX-0000,2031-09-09 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Marcos Duarte,1,0.0,8
1490,a@a.com.br,XXX-0000,2030-10-08 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Pedro Fernandes,1,0.0,6
1491,a@a.com.br,XXX-0000,2032-07-04 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Vinicius Barbosa,1,0.0,11
1492,a@a.com.br,XXX-0000,2030-06-15 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Juliana Santos,1,0.0,18
1493,a@a.com.br,XXX-0000,2030-04-29 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Beatriz Mendes,1,0.0,2
1494,a@a.com.br,XXX-0000,2032-06-08 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Pedro Moreira,1,0.0,13
1495,a@a.com.br,XXX-0000,2030-08-06 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Vanessa Tavares,1,0.0,18
1496,a@a.com.br,XXX-0000,2031-05-19 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Mateus Cardoso,1,0.0,14
1497,a@a.com.br,XXX-0000,2032-07-25 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Daniel Cordeiro,1,0.0,16
1498,a@a.com.br,XXX-0000,2031-01-03 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Eduardo Silveira,1,0.0,18
1499,a@a.com.br,XXX-0000,2032-05-11 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Isabela Costa,1,0.0,3
1500,a@a.com.br,XXX-0000,2031-08-27 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Letícia Carvalho,1,0.0,16
1501,a@a.com.br,XXX-0000,2032-09-13 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Ricardo Moraes,1,0.0,5
1502,a@a.com.br,XXX-0000,2032-09-15 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Bruno Leite,1,0.0,21
1503,a@a.com.br,XXX-0000,2032-07-12 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Leandro Fernandes,1,0.0,10
1504,a@a.com.br,XXX-0000,2031-01-23 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Eduardo Cavalcanti,1,0.0,9
1505,a@a.com.br,XXX-0000,2032-10-27 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Leandro Moura,1,0.0,8
1506,a@a.com.br,XXX-0000,2031-02-08 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Pedro Barbosa,1,0.0,12
1507,a@a.com.br,XXX-0000,2031-12-03 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Daniel Castro,1,0.0,13
1508,a@a.com.br,XXX-0000,2032-02-01 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Monique Queiroz,1,0.0,16
1509,a@a.com.br,XXX-0000,2031-08-09 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Diego Queiroz,1,0.0,11
1510,a@a.com.br,XXX-0000,2030-10-14 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Felipe Batista,1,0.0,19
1511,a@a.com.br,XXX-0000,2032-11-02 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Thiago Almeida,1,0.0,16
1512,a@a.com.br,XXX-0000,2032-02-12 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Fernanda Gomes,1,0.0,7
1513,a@a.com.br,XXX-0000,2030-08-22 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Patricia Siqueira,1,0.0,8
1514,a@a.com.br,XXX-0000,2032-08-12 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Vanessa Martins,1,0.0,15
1515,a@a.com.br,XXX-0000,2030-12-20 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Ricardo Amaral,1,0.0,8
1516,a@a.com.br,XXX-0000,2032-01-17 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,André Cordeiro,1,0.0,21
1517,a@a.com.br,XXX-0000,2030-10-13 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Leandro Vieira,1,0.0,16
1518,a@a.com.br,XXX-0000,2030-10-19 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Mariana Costa,1,0.0,7
1519,a@a.com.br,XXX-0000,2031-10-24 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Daniela Santos,1,0.0,9
1520,a@a.com.br,XXX-0000,2030-07-16 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Ricardo Tavares,1,0.0,13
1521,a@a.com.br,XXX-0000,2030-01-14 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Gustavo Ribeiro,1,0.0,5
1522,a@a.com.br,XXX-0000,2030-04-03 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Larissa Cavalcanti,1,0.0,11
1523,a@a.com.br,XXX-0000,2031-09-04 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Camila Medeiros,1,0.0,13
1524,a@a.com.br,XXX-0000,2030-06-26 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Alexandre Moraes,1,0.0,10
1525,a@a.com.br,XXX-0000,2032-01-19 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Francisco Silveira,1,0.0,5
1526,a@a.com.br,XXX-0000,2030-06-27 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Bruno Carvalho,1,0.0,20
1527,a@a.com.br,XXX-0000,2032-10-22 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Leandro Martins,1,0.0,20
1528,a@a.com.br,XXX-0000,2031-07-05 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,André Fernandes,1,0.0,7
1529,a@a.com.br,XXX-0000,2031-03-17 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Carlos Cunha,1,0.0,4
1530,a@a.com.br,XXX-0000,2032-12-11 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Lívia Ramos,1,0.0,21
1531,a@a.com.br,XXX-0000,2032-07-17 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Marcela Barros,1,0.0,11
1532,a@a.com.br,XXX-0000,2030-05-20 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Camila Pereira,1,0.0,13
1533,a@a.com.br,XXX-0000,2031-07-06 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Lucas Silva,1,0.0,17
1534,a@a.com.br,XXX-0000,2032-08-24 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Paula Almeida,1,0.0,4
1535,a@a.com.br,XXX-0000,2030-11-26 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Marcela Faria,1,0.0,9
1536,a@a.com.br,XXX-0000,2032-10-25 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Eduardo Coelho,1,0.0,2
1537,a@a.com.br,XXX-0000,2031-01-17 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Vinicius Moreira,1,0.0,13
1538,a@a.com.br,XXX-0000,2032-03-16 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Vanessa Fernandes,1,0.0,1
1539,a@a.com.br,XXX-0000,2031-12-19 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Leandro Ramos,1,0.0,11
1540,a@a.com.br,XXX-0000,2032-05-11 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Claudia Souza,1,0.0,10
1541,a@a.com.br,XXX-0000,2031-06-16 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Rafael Queiroz,1,0.0,21
1542,a@a.com.br,XXX-0000,2031-07-25 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,José Dias,1,0.0,16
1543,a@a.com.br,XXX-0000,2032-10-13 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Francisco Cavalcanti,1,0.0,19
1544,a@a.com.br,XXX-0000,2030-05-23 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Roberto Mendes,1,0.0,12
1545,a@a.com.br,XXX-0000,2030-10-11 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Lívia Castro,1,0.0,11
1546,a@a.com.br,XXX-0000,2030-12-07 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Vitor Rocha,1,0.0,18
1547,a@a.com.br,XXX-0000,2031-07-31 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Fábio Queiroz,1,0.0,18
1548,a@a.com.br,XXX-0000,2030-05-11 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Amanda Moreira,1,0.0,13
1549,a@a.com.br,XXX-0000,2030-11-20 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Gustavo Batista,1,0.0,8
1550,a@a.com.br,XXX-0000,2030-09-06 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,André Moraes,1,0.0,5
1551,a@a.com.br,XXX-0000,2032-08-10 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Fernanda Vieira,1,0.0,1
1552,a@a.com.br,XXX-0000,2030-10-08 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Felipe Barros,1,0.0,16
1553,a@a.com.br,XXX-0000,2031-08-14 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Marcela Santana,1,0.0,3
1554,a@a.com.br,XXX-0000,2032-08-21 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Paula Santana,1,0.0,17
1555,a@a.com.br,XXX-0000,2032-07-18 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Thiago Silveira,1,0.0,3
1556,a@a.com.br,XXX-0000,2032-05-15 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Roberto Silva,1,0.0,17
1557,a@a.com.br,XXX-0000,2031-01-21 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Leandro Castro,1,0.0,13
1558,a@a.com.br,XXX-0000,2031-09-19 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Diego Campos,1,0.0,17
1559,a@a.com.br,XXX-0000,2030-07-16 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Marcela Moura,1,0.0,15
1560,a@a.com.br,XXX-0000,2032-06-13 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Mateus Freitas,1,0.0,16
1561,a@a.com.br,XXX-0000,2030-02-15 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Patricia Moura,1,0.0,10
1562,a@a.com.br,XXX-0000,2032-11-06 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Bruno Oliveira,1,0.0,9
1563,a@a.com.br,XXX-0000,2031-12-16 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Fernanda Vieira,1,0.0,18
1564,a@a.com.br,XXX-0000,2031-03-06 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Felipe Freitas,1,0.0,15
1565,a@a.com.br,XXX-0000,2030-10-14 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Fernanda Coelho,1,0.0,7
1566,a@a.com.br,XXX-0000,2032-07-10 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Thiago Machado,1,0.0,7
1567,a@a.com.br,XXX-0000,2030-11-27 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Carla Ribeiro,1,0.0,9
1568,a@a.com.br,XXX-0000,2032-08-07 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Marcos Oliveira,1,0.0,7
1569,a@a.com.br,XXX-0000,2030-03-12 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Marcos Mendes,1,0.0,5
1570,a@a.com.br,XXX-0000,2031-05-04 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Renata Cavalcanti,1,0.0,8
1571,a@a.com.br,XXX-0000,2032-03-09 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Renata Cordeiro,1,0.0,2
1572,a@a.com.br,XXX-0000,2030-11-11 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Ana Fonseca,1,0.0,14
1573,a@a.com.br,XXX-0000,2032-05-28 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Pedro Azevedo,1,0.0,2
1574,a@a.com.br,XXX-0000,2031-05-25 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,André Vargas,1,0.0,7
1575,a@a.com.br,XXX-0000,2032-04-05 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Gabriel Pereira,1,0.0,20
1576,a@a.com.br,XXX-0000,2030-09-21 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Eduardo Barbosa,1,0.0,16
1577,a@a.com.br,XXX-0000,2030-06-13 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Carolina Cavalcanti,1,0.0,7
1578,a@a.com.br,XXX-0000,2030-03-14 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Rafael Moraes,1,0.0,9
1579,a@a.com.br,XXX-0000,2031-04-03 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Beatriz Faria,1,0.0,17
1580,a@a.com.br,XXX-0000,2031-05-07 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Leandro Rocha,1,0.0,2
1581,a@a.com.br,XXX-0000,2030-11-02 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Francisco Vargas,1,0.0,20
1582,a@a.com.br,XXX-0000,2031-11-11 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Thiago Mendes,1,0.0,17
1583,a@a.com.br,XXX-0000,2032-08-31 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Renata Moraes,1,0.0,8
1584,a@a.com.br,XXX-0000,2030-07-10 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Aline Queiroz,1,0.0,16
1585,a@a.com.br,XXX-0000,2032-03-14 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Cesar Machado,1,0.0,10
1586,a@a.com.br,XXX-0000,2031-05-09 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Fábio Vieira,1,0.0,8
1587,a@a.com.br,XXX-0000,2032-02-21 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Letícia Barros,1,0.0,17
1588,a@a.com.br,XXX-0000,2032-05-16 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Vitor Moreira,1,0.0,12
1589,a@a.com.br,XXX-0000,2031-02-12 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,José Rocha,1,0.0,13
1590,a@a.com.br,XXX-0000,2030-03-15 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Claudia Ribeiro,1,0.0,16
1591,a@a.com.br,XXX-0000,2031-03-14 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Vitor Barbosa,1,0.0,12
1592,a@a.com.br,XXX-0000,2030-06-22 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Gustavo Santos,1,0.0,11
1593,a@a.com.br,XXX-0000,2031-02-22 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Felipe Fonseca,1,0.0,3
1594,a@a.com.br,XXX-0000,2030-09-27 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Carla Martins,1,0.0,17
1595,a@a.com.br,XXX-0000,2031-03-24 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Thiago Ramos,1,0.0,18
1596,a@a.com.br,XXX-0000,2030-11-11 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,João Santos,1,0.0,19
1597,a@a.com.br,XXX-0000,2031-10-21 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Lívia Dias,1,0.0,19
1598,a@a.com.br,XXX-0000,2030-07-02 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Felipe Amaral,1,0.0,6
1599,a@a.com.br,XXX-0000,2031-12-25 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Ana Ramos,1,0.0,4
1600,a@a.com.br,XXX-0000,2030-02-14 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Juliana Cunha,1,0.0,13
1601,a@a.com.br,XXX-0000,2032-12-21 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Aline Pinto,1,0.0,4
1602,a@a.com.br,XXX-0000,2030-05-30 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Francisco Leite,1,0.0,6
1603,a@a.com.br,XXX-0000,2030-06-22 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Marcos Siqueira,1,0.0,9
1604,a@a.com.br,XXX-0000,2032-12-01 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Leandro Coelho,1,0.0,14
1605,a@a.com.br,XXX-0000,2032-11-15 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,André Mendes,1,0.0,13
1606,a@a.com.br,XXX-0000,2030-10-16 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Ricardo Duarte,1,0.0,16
1607,a@a.com.br,XXX-0000,2031-03-02 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Fábio Cunha,1,0.0,6
1608,a@a.com.br,XXX-0000,2031-02-27 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Alexandre Almeida,1,0.0,5
1609,a@a.com.br,XXX-0000,2031-04-01 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Gabriel Vieira,1,0.0,19
1610,a@a.com.br,XXX-0000,2032-10-24 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Gustavo Borges,1,0.0,14
1611,a@a.com.br,XXX-0000,2031-11-13 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Maria Ribeiro,1,0.0,10
1612,a@a.com.br,XXX-0000,2032-11-30 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Alexandre Rocha,1,0.0,6
1613,a@a.com.br,XXX-0000,2032-09-30 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Lucas Santana,1,0.0,5
1614,a@a.com.br,XXX-0000,2032-06-30 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Bruno Costa,1,0.0,2
1615,a@a.com.br,XXX-0000,2030-02-03 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Larissa Lima,1,0.0,15
1616,a@a.com.br,XXX-0000,2032-07-01 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Diego Amaral,1,0.0,10
1617,a@a.com.br,XXX-0000,2031-05-12 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Lívia Barbosa,1,0.0,5
1618,a@a.com.br,XXX-0000,2031-12-15 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Marcos Costa,1,0.0,16
1619,a@a.com.br,XXX-0000,2032-12-16 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Gabriel Martins,1,0.0,21
1620,a@a.com.br,XXX-0000,2031-12-12 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Ricardo Moreira,1,0.0,14
1621,a@a.com.br,XXX-0000,2032-12-28 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Claudia Pinto,1,0.0,1
1622,a@a.com.br,XXX-0000,2032-08-19 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Gustavo Barros,1,0.0,5
1623,a@a.com.br,XXX-0000,2030-09-04 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Simone Ramos,1,0.0,5
1624,a@a.com.br,XXX-0000,2031-09-12 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Lucas Dias,1,0.0,18
1625,a@a.com.br,XXX-0000,2031-08-03 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Alexandre Barbosa,1,0.0,20
1626,a@a.com.br,XXX-0000,2031-10-07 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Carlos Ribeiro,1,0.0,16
1627,a@a.com.br,XXX-0000,2031-10-25 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,André Dias,1,0.0,7
1628,a@a.com.br,XXX-0000,2032-08-30 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Roberto Batista,1,0.0,17
1629,a@a.com.br,XXX-0000,2032-03-06 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Carlos Silva,1,0.0,18
1630,a@a.com.br,XXX-0000,2032-03-06 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Patricia Carvalho,1,0.0,5
1631,a@a.com.br,XXX-0000,2031-12-25 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Isabela Barbosa,1,0.0,3
1632,a@a.com.br,XXX-0000,2030-06-12 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Eduardo Rocha,1,0.0,16
1633,a@a.com.br,XXX-0000,2030-09-03 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Lívia Barros,1,0.0,4
1634,a@a.com.br,XXX-0000,2030-01-20 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Rafael Leite,1,0.0,12
1635,a@a.com.br,XXX-0000,2030-02-19 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Marcela Pereira,1,0.0,19
1636,a@a.com.br,XXX-0000,2030-01-10 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Carlos Duarte,1,0.0,2
1637,a@a.com.br,XXX-0000,2030-05-30 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Bruno Ramos,1,0.0,17
1638,a@a.com.br,XXX-0000,2031-12-16 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Letícia Queiroz,1,0.0,1
1639,a@a.com.br,XXX-0000,2031-11-27 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Vinicius Gomes,1,0.0,13
1640,a@a.com.br,XXX-0000,2031-05-25 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Monique Medeiros,1,0.0,20
1641,a@a.com.br,XXX-0000,2032-11-29 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Alexandre Cardoso,1,0.0,7
1642,a@a.com.br,XXX-0000,2032-08-18 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Aline Gomes,1,0.0,11
1643,a@a.com.br,XXX-0000,2031-02-01 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Carla Machado,1,0.0,7
1644,a@a.com.br,XXX-0000,2032-06-18 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Carla Barbosa,1,0.0,9
1645,a@a.com.br,XXX-0000,2032-02-16 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Rafael Vieira,1,0.0,3
1646,a@a.com.br,XXX-0000,2032-12-08 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Cesar Vieira,1,0.0,12
1647,a@a.com.br,XXX-0000,2031-04-12 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Marcos Borges,1,0.0,13
1648,a@a.com.br,XXX-0000,2030-03-27 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,José Borges,1,0.0,16
1649,a@a.com.br,XXX-0000,2030-04-26 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Lucas Santos,1,0.0,20
1650,a@a.com.br,XXX-0000,2032-01-13 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Larissa Faria,1,0.0,3
1651,a@a.com.br,XXX-0000,2032-06-22 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Bruno Moura,1,0.0,12
1652,a@a.com.br,XXX-0000,2030-02-26 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Patricia Dias,1,0.0,15
1653,a@a.com.br,XXX-0000,2031-08-06 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Diego Vieira,1,0.0,5
1654,a@a.com.br,XXX-0000,2030-10-18 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Larissa Amaral,1,0.0,1
1655,a@a.com.br,XXX-0000,2032-04-29 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Paula Tavares,1,0.0,18
1656,a@a.com.br,XXX-0000,2032-02-09 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Carolina Azevedo,1,0.0,11
1657,a@a.com.br,XXX-0000,2032-02-20 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Francisco Rocha,1,0.0,19
1658,a@a.com.br,XXX-0000,2031-05-31 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Pedro Santos,1,0.0,7
1659,a@a.com.br,XXX-0000,2030-01-12 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Renata Dias,1,0.0,20
1660,a@a.com.br,XXX-0000,2031-06-13 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,André Queiroz,1,0.0,17
1661,a@a.com.br,XXX-0000,2032-03-25 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Felipe Almeida,1,0.0,2
1662,a@a.com.br,XXX-0000,2030-12-03 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Amanda Queiroz,1,0.0,18
1663,a@a.com.br,XXX-0000,2030-10-20 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Rodrigo Cardoso,1,0.0,7
1664,a@a.com.br,XXX-0000,2032-06-21 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Marcela Freitas,1,0.0,13
1665,a@a.com.br,XXX-0000,2030-03-31 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Eduardo Dias,1,0.0,16
1666,a@a.com.br,XXX-0000,2031-01-22 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Rafael Fernandes,1,0.0,6
